Timestamp,X,Y,Z
24.487,-0.24738465,0.5721275,9.602629
24.507,-0.24807437,0.5719308,9.600107
24.528,-0.24974875,0.5708283,9.597644
24.548,-0.25129667,0.56918675,9.597271
24.568,-0.25357953,0.56623733,9.596245
24.589,-0.25557837,0.563929,9.598319
24.609,-0.2584441,0.56265104,9.601542
24.629,-0.26166582,0.56195813,9.6026535
24.65,-0.2630894,0.5609589,9.603371
24.67,-0.26566377,0.5587098,9.603831
24.69,-0.26947615,0.5560703,9.606405
24.711,-0.2745476,0.55299896,9.612267
24.731,-0.27937913,0.5500298,9.617712
24.751,-0.28291953,0.54827523,9.6212845
24.772,-0.29070705,0.5464895,9.6288395
24.792,-0.2968768,0.5457514,9.634138
24.812,-0.30196047,0.5453456,9.639566
24.832,-0.30736747,0.5438353,9.646602
24.853,-0.31024975,0.54253304,9.651556
24.873,-0.31767637,0.54041964,9.661057
24.893,-0.32170737,0.5388306,9.6679535
24.913,-0.3256677,0.5381509,9.679389
24.934,-0.32980302,0.5379653,9.688378
24.954,-0.33253935,0.53893673,9.687988
24.974,-0.333718,0.54052234,9.688788
24.995,-0.33586857,0.54241574,9.690079
25.015,-0.33597162,0.5424503,9.685702
25.035,-0.333971,0.5426335,9.68523
25.055,-0.3309877,0.54255015,9.682585
25.076,-0.32898718,0.54312795,9.680683
25.096,-0.32595482,0.5459889,9.677186
25.116,-0.32241282,0.54657805,9.665418
25.136,-0.31808197,0.54539657,9.652971
25.157,-0.31423575,0.54244477,9.642076
25.177,-0.31047353,0.5380364,9.632678
25.197,-0.3075933,0.53324324,9.624718
25.217,-0.3049938,0.5293818,9.617207
25.238,-0.302271,0.52640134,9.614396
25.258,-0.30108252,0.5249601,9.608685
25.278,-0.2983684,0.52294123,9.601235
25.299,-0.29749006,0.521052,9.600183
25.319,-0.2973046,0.5175735,9.602118
25.339,-0.29702157,0.5139113,9.604939
25.359,-0.29591778,0.51025057,9.606963
25.38,-0.29623714,0.50747466,9.609318
25.4,-0.29727045,0.5062436,9.61218
25.42,-0.29929286,0.50694096,9.616194
25.44,-0.3029214,0.50760394,9.623741
25.461,-0.30661878,0.50765926,9.633824
25.481,-0.31162688,0.50701153,9.643272
25.501,-0.3172165,0.50677115,9.649107
25.521,-0.32249114,0.50603753,9.654468
25.542,-0.32706472,0.5073067,9.661497
25.562,-0.33284408,0.5099104,9.668099
25.582,-0.33901992,0.5134588,9.672774
25.602,-0.34459114,0.51655823,9.676321
25.623,-0.35045314,0.51917624,9.678272
25.643,-0.35525438,0.5201425,9.677348
25.663,-0.3600511,0.5204768,9.673098
25.684,-0.36520064,0.52118975,9.670334
25.704,-0.36935294,0.52233833,9.667772
25.724,-0.37557724,0.5246907,9.663182
25.744,-0.3805228,0.5263616,9.658366
25.765,-0.38545215,0.52695644,9.650651
25.785,-0.388141,0.5258452,9.640453
25.805,-0.39144814,0.5239356,9.633038
25.826,-0.39630938,0.519427,9.620633
25.846,-0.39979136,0.516772,9.610766
25.866,-0.40251303,0.515823,9.602288
25.886,-0.40500757,0.5159677,9.595333
25.907,-0.40579596,0.5161426,9.591312
25.927,-0.4052239,0.5148412,9.579991
25.947,-0.40514043,0.5127085,9.574369
25.967,-0.40327728,0.51045865,9.569717
25.988,-0.39980897,0.50905174,9.566931
26.008,-0.39795297,0.5088585,9.570075
26.028,-0.39261281,0.509593,9.576074
26.049,-0.38955688,0.51007694,9.583347
26.069,-0.3860962,0.50990015,9.593929
26.089,-0.38221964,0.5088171,9.604735
26.11,-0.37970546,0.5074341,9.619439
26.13,-0.37712222,0.5052061,9.637619
26.15,-0.37608182,0.5043351,9.65631
26.17,-0.3737932,0.5051338,9.673548
26.191,-0.37269136,0.5080394,9.693606
26.211,-0.3712811,0.5113488,9.711594
26.231,-0.36997235,0.5130029,9.7231045
26.251,-0.36990565,0.51293427,9.735813
26.272,-0.37006605,0.5120492,9.743752
26.292,-0.3702712,0.51131576,9.747136
26.312,-0.3715468,0.5110172,9.752628
26.332,-0.37123328,0.51275986,9.757782
26.353,-0.37236702,0.5153292,9.758775
26.373,-0.3733209,0.51659185,9.752842
26.393,-0.37605503,0.5159644,9.745245
26.414,-0.3800316,0.51418287,9.73703
26.434,-0.38182595,0.5123929,9.725838
26.454,-0.3821138,0.5108212,9.718043
26.474,-0.38527375,0.51030463,9.707847
26.495,-0.38898137,0.51172745,9.696893
26.515,-0.38994098,0.5137865,9.684955
26.535,-0.39230964,0.5156861,9.669734
26.555,-0.3935803,0.5157669,9.656854
26.576,-0.39746875,0.51415247,9.635604
26.596,-0.40032607,0.51255023,9.6253195
26.616,-0.40382314,0.51218534,9.618815
26.636,-0.40760106,0.51278955,9.612881
26.657,-0.41027877,0.51424843,9.6090975
26.677,-0.41642812,0.51648706,9.599553
26.698,-0.41782236,0.517129,9.591201
26.718,-0.4197794,0.5162375,9.585991
26.738,-0.42235488,0.5148588,9.581739
26.758,-0.42381003,0.51374197,9.580432
26.779,-0.4276164,0.5134159,9.582992
26.799,-0.4285361,0.5137702,9.582702
26.819,-0.4302782,0.51460725,9.583589
26.839,-0.43194792,0.51399297,9.585234
26.86,-0.43202022,0.5131389,9.587379
26.88,-0.4328348,0.5100057,9.594966
26.9,-0.43089333,0.50712204,9.601158
26.92,-0.42965972,0.5048444,9.608623
26.941,-0.42773393,0.50308913,9.613876
26.961,-0.42685783,0.5026391,9.617581
26.981,-0.42313927,0.5012941,9.631555
27.002,-0.42133248,0.5003963,9.643867
27.022,-0.4201622,0.50023234,9.655674
27.042,-0.4198122,0.49971217,9.662138
27.062,-0.41948912,0.49914876,9.669061
27.083,-0.4187034,0.4991141,9.685909
27.103,-0.41775596,0.499651,9.695459
27.123,-0.41864115,0.50024045,9.705937
27.143,-0.41966933,0.5011123,9.717818
27.164,-0.42127544,0.50216824,9.723867
27.184,-0.42272213,0.502481,9.719618
27.204,-0.42455897,0.50286865,9.721068
27.224,-0.42590734,0.50316006,9.7231
27.245,-0.42908943,0.50278014,9.724689
27.265,-0.43238702,0.50200516,9.725252
27.285,-0.43544734,0.50025904,9.718647
27.306,-0.44086787
27.326,-0.44593325,0.4970324,9.699722
27.346,-0.45156416,0.4949034,9.691963
27.366,-0.45393828,0.49339485,9.686685
27.387,-0.4592911,0.49219593,9.682552
27.407,-0.4636987,0.49057657,9.673284
27.427,-0.46727443,0.48955622,9.661754
27.447,-0.46984065,0.48674563,9.637595
27.468,-0.47220472,0.48478776,9.628812
27.488,-0.47161448,0.48235086,9.619595
27.508,-0.47255605,0.48113173,9.61212
27.528,-0.47393364,0.48127764,9.608238
27.549,-0.47265002,0.48360384,9.595121
27.569,-0.472602,0.48596966,9.585187
27.589,-0.4709387,0.48762643,9.573927
27.609,-0.46884805,0.4879523,9.565071
27.63,-0.46842617,0.48748392,9.562972
27.65,-0.46769622,0.48726547,9.561819
27.67,-0.4672508,0.48890603,9.5608835
27.691,-0.46621105,0.49161583,9.561968
27.711,-0.4658657,0.49487072,9.564282
27.731,-0.46739405,0.49704003,9.565045
27.751,-0.46664736,0.49817988,9.567134
27.772,-0.46685183,0.4969168,9.570613
27.792,-0.46577823,0.49456838,9.576081
27.812,-0.46654397,0.49288833,9.581933
27.832,-0.46614692,0.4925127,9.584254
27.853,-0.46655777,0.49395913,9.592718
27.873,-0.4678308,0.49513113,9.600363
27.893,-0.46897244,0.4953857,9.610693
27.914,-0.46936646,0.4942609,9.620144
27.934,-0.468322,0.49244416,9.629033
27.954,-0.46953052,0.49082893,9.637937
27.974
27.995,-0.47112972,0.48855564,9.655287
28.015,-0.47058022,0.48770732,9.666628
28.035,-0.468025,0.4865765,9.674355
28.055,-0.46037307,0.4841216,9.6779
28.076,-0.4564846,0.48110726,9.67313
28.096,-0.4558258,0.47831446,9.677889
28.116,-0.454567,0.47659883,9.682958
28.136,-0.4496551,0.47629464,9.6891
28.156,-0.44820294,0.4771246,9.699883
28.177,-0.44924453,0.47765777,9.696747
28.197,-0.4504235,0.4763091,9.687334
28.217,-0.4522301,0.4722947,9.685614
28.237,-0.45474273,0.4681979,9.691612
28.257,-0.45717704,0.46498173,9.696324
28.278,-0.45677894,0.46331522,9.698671
28.298,-0.46195543,0.46271062,9.695757
28.318,-0.46991146,0.4626506,9.685669
28.338,-0.47506505,0.46124917,9.6768
28.358,-0.4803755,0.45924252,9.676598
28.379,-0.48493966,0.4573723,9.680732
28.399,-0.49012604,0.45537832,9.680098
28.419,-0.495358,0.45520473,9.677047
28.439,-0.49756843
28.459,-0.50064814,0.45884022,9.656442
28.48,-0.49838167,0.4600603,9.648658
28.5,-0.4997986,0.46178633,9.644677
28.52,-0.49772248,0.46225494,9.642736
28.54,-0.49547157,0.4623354,9.635261
28.56,-0.4921704,0.46225438,9.62778
28.581,-0.4912644,0.46367007,9.6244
28.601,-0.49001354,0.46553898,9.620367
28.621,-0.4861229,0.46762386,9.617069
28.641,-0.4821231,0.46871558,9.615092
28.661,-0.47996303,0.468962,9.611463
28.682,-0.47939825,0.4693124,9.610433
28.702,-0.4797278,0.46958232,9.608577
28.722,-0.47931564,0.46986398,9.612287
28.742,-0.47959593,0.4706405,9.612704
28.762,-0.4826218,0.47064254,9.615181
28.783,-0.4843519,0.47004366,9.617037
28.803,-0.48489174,0.46850744,9.619286
28.823,-0.48891008,0.46694267,9.623451
28.843,-0.4976781,0.4655375,9.630356
28.863,-0.50080925,0.46486068,9.641263
28.884,-0.5048713,0.46365845,9.645692
28.904,-0.5111988,0.4636548,9.655342
28.924,-0.51129454,0.463007,9.658493
28.944,-0.51276463,0.46246818,9.660902
28.965,-0.51181436,0.4614388,9.662573
28.985,-0.5117534,0.4620004,9.6596985
29.005,-0.50649744,0.46355623,9.662997
29.025,-0.50114584,0.46497282,9.666273
29.046,-0.5005132,0.46680707,9.6677885
29.066,-0.49740723,0.46757624,9.665992
29.086,-0.49753642,0.46796802,9.671212
29.106,-0.49434608,0.46812344,9.675951
29.126,-0.49208492,0.46673808,9.678243
29.147,-0.4928692,0.46563748,9.687031
29.167,-0.49454668,0.46368012,9.685784
29.187,-0.4948493,0.46244022,9.686446
29.207,-0.49269095,0.4624009,9.691378
29.227,-0.49651736,0.46337104,9.694965
29.248,-0.5018924,0.4649252,9.698336
29.268,-0.50359076,0.4671204,9.703661
29.288,-0.50319916,0.46801096,9.702749
29.308,-0.5082396,0.4682272,9.704481
29.328,-0.51118624,0.46747217,9.698241
29.349,-0.51279294,0.46515366,9.6973095
29.369,-0.51532733,0.46281588,9.694182
29.389,-0.51888347,0.46087041,9.695551
29.409,-0.5190245,0.45805523,9.689769
29.429,-0.52053934,0.45606357,9.686584
29.45,-0.52175266,0.45414248,9.68173
29.47,-0.5233716,0.45102713,9.677031
29.49,-0.5213803,0.44775712,9.674674
29.51,-0.5203904,0.4449738,9.670528
29.53,-0.5229347,0.44210562,9.667132
29.551,-0.52329856,0.4411478,9.663849
29.571,-0.520934,0.4408735,9.659387
29.591,-0.5205411,0.4417686,9.655955
29.611,-0.52667814,0.4427664,9.654332
29.632,-0.52892864,0.4435228,9.653731
29.652,-0.531548,0.44490114,9.656833
29.672,-0.53757596,0.44708562,9.656607
29.692,-0.5473991,0.45076737,9.660086
29.712,-0.55349284,0.4552976,9.663087
29.733,-0.55928314,0.460632,9.666067
29.753,-0.5730865,0.46430436,9.665053
29.773,-0.588171,0.46679437,9.672166
29.793,-0.58789515,0.4667461,9.67683
29.814,-0.5890277,0.4670519,9.674674
29.834,-0.5953508,0.46832886,9.670601
29.854,-0.607026,0.47063547,9.665135
29.875,-0.6080323,0.47266293,9.668318
29.895,-0.6088747,0.47227517,9.671897
29.915,-0.60843253,0.47131395,9.676805
29.935,-0.6050013,0.4688424,9.671773
29.955,-0.60158426,0.46629158,9.665417
29.976,-0.59666145,0.4648993,9.657497
29.996,-0.5916227,0.46387008,9.65014
30.016,-0.5863555,0.4635326,9.650459
30.036,-0.58067375,0.4635023,9.656506
30.056,-0.57498807,0.4630943,9.658421
30.077,-0.57044125,0.46172956,9.657548
30.097,-0.56459653,0.4602883,9.658206
30.117,-0.55882645,0.4584759,9.653757
30.137,-0.5544535,0.45754966,9.655314
30.158,-0.5472971,0.45748582,9.656368
30.178,-0.5409187,0.45740488,9.658755
30.198,-0.541246,0.45840955,9.657911
30.218,-0.5413967,0.45880616,9.654051
30.238,-0.5386394,0.4582588,9.653944
30.259,-0.5383836,0.45771012,9.658302
30.279,-0.5419079,0.45763665,9.660159
30.299,-0.54205316,0.4568379,9.663668
30.319,-0.5426599,0.45577773,9.662967
30.339,-0.5434376,0.4533923,9.660065
30.36,-0.5468939,0.4525031,9.656318
30.38,-0.5519063,0.4511052,9.65539
30.4,-0.5551251,0.45082465,9.661583
30.42,-0.5593153,0.4512366,9.663967
30.44,-0.56587064,0.4511943,9.6675005
30.461,-0.56878597,0.45032507,9.66692
30.481,-0.5729601,0.4499626,9.667917
30.501,-0.5785416,0.44864362,9.665116
30.521,-0.5917339,0.44736558,9.67297
30.541,-0.59724295,0.44593304,9.684182
30.562,-0.6002344,0.44540045,9.693342
30.582,-0.60635775,0.44534132,9.693169
30.602,-0.6150545,0.4448574,9.6874695
30.622,-0.6223298,0.44323018,9.684347
30.642,-0.6257678,0.4411808,9.6850815
30.663,-0.629834,0.44033417,9.68876
30.683,-0.63608277,0.44086292,9.689157
30.703,-0.6446541,0.44308534,9.688148
30.723,-0.64991415,0.44558403,9.682142
30.743,-0.65602005,0.44638193,9.676074
30.764,-0.6593801,0.44526047,9.667295
30.784,-0.66212004,0.4431246,9.659136
30.804,-0.6601062,0.4416196,9.6495
30.824,-0.6622555,0.44185045,9.639477
30.845,-0.6647693,0.4434053,9.631269
30.865,-0.66460866,0.4458058,9.62891
30.885,-0.6583144,0.4477858,9.626821
30.905,-0.65358824,0.44906142,9.624354
30.925,-0.6528407,0.44893923,9.621356
30.946,-0.64896417,0.44771352,9.612997
30.966,-0.6443508,0.44746757,9.613758
30.986,-0.6382146,0.44733715,9.618147
31.006,-0.6320327,0.4480329,9.622784
31.026,-0.62709695,0.44872367,9.62291
31.047,-0.62293136,0.44889393,9.617409
31.067,-0.62223285,0.44857985,9.618548
31.087,-0.6213272,0.44856995,9.623966
31.107,-0.6217831,0.4479553,9.635801
31.128,-0.6219325,0.44783854,9.647799
31.148,-0.6227132,0.44746742,9.652758
31.168,-0.62291896,0.4465444,9.648968
31.188,-0.6227298,0.4450733,9.649607
31.209,-0.620691,0.4433399,9.653844
31.229,-0.6193816,0.4421784,9.65842
31.249,-0.6183643,0.44174734,9.666583
31.269,-0.6149772,0.44144332,9.672528
31.289,-0.61068344,0.44138858,9.672914
31.31,-0.60823363,0.4412187,9.668892
31.33,-0.6070569,0.44090992,9.669123
31.35,-0.60165846,0.4402851,9.670382
31.37,-0.5976297,0.4400549,9.673226
31.39,-0.59730595,0.44039193,9.677426
31.411,-0.59419966,0.4399789,9.673211
31.431,-0.5942391,0.43959558,9.669091
31.451,-0.60009575,0.44009814,9.667964
31.471,-0.603973,0.439926,9.673838
31.491,-0.606764,0.44180512,9.685538
31.512,-0.6075331,0.44277847,9.686905
31.532,-0.6182471,0.44309825,9.68035
31.552,-0.6265586,0.44269058,9.676532
31.572,-0.6264564,0.44102272,9.674046
31.592,-0.62751114,0.44118202,9.676956
31.613,-0.6285145,0.44130784,9.674638
31.633,-0.63546115,0.4423491,9.672118
31.653,-0.6350169,0.44095078,9.669392
31.673,-0.6372487,0.43939856,9.66796
31.694,-0.63678545,0.43660423,9.665451
31.714,-0.63818485,0.4331972,9.666328
31.734,-0.63696766,0.4309229,9.667448
31.754,-0.6393508,0.42853358,9.661787
31.774,-0.64499253,0.42784005,9.6618595
31.795,-0.6447498,0.4272727,9.660595
31.815,-0.6454017,0.42738488,9.663236
31.835,-0.64847136,0.4273247,9.661881
31.855,-0.651727,0.4278452,9.66032
31.875,-0.65374684,0.42851838,9.65603
31.896,-0.6614569,0.43108264,9.652727
31.916,-0.66931045,0.4333858,9.654494
31.936,-0.6741068,0.43759373,9.660884
31.956,-0.67915416,0.4407539,9.657289
31.976,-0.692369,0.44435883,9.654405
31.996,-0.70294416,0.44712958,9.648116
32.017,-0.70605856,0.448715,9.64182
32.037,-0.7100242,0.45069173,9.641202
32.057,-0.7150341,0.4519283,9.638717
32.077,-0.72130835,0.45265916,9.639285
32.098,-0.7239989,0.4521085,9.635099
32.118,-0.72553176,0.45036575,9.632469
32.138,-0.7247282,0.44700885,9.6305275
32.158,-0.71807265,0.4437053,9.629014
32.178,-0.71226734,0.4401323,9.626677
32.199,-0.70754427,0.43704158,9.625882
32.219,-0.7052164,0.43474448,9.626253
32.239,-0.70071626,0.43342814,9.629135
32.259,-0.6938899,0.4311279,9.635884
32.279,-0.6880309,0.4284219,9.64469
32.3,-0.6821459,0.42533624,9.649336
32.32,-0.67782396,0.42324623,9.653262
32.34,-0.669405,0.4210052,9.657527
32.36,-0.66385955,0.42036793,9.661811
32.381,-0.65734875,0.42117286,9.664879
32.401,-0.653059,0.42243695,9.668986
32.421,-0.64855164,0.4235121,9.676149
32.441,-0.64565796,0.42377004,9.679881
32.461,-0.646494,0.42305258,9.686795
32.482,-0.6458061,0.42161998,9.689749
32.502,-0.6470452,0.4209864,9.696055
32.522,-0.6490313,0.4209345,9.69525
32.542,-0.6558784,0.42143267,9.698155
32.562,-0.6618018,0.41965273,9.700956
32.583,-0.6677662,0.41917115,9.705595
32.603,-0.6735673,0.4165595,9.703309
32.623,-0.6840972,0.41483322,9.702482
32.643,-0.6902517,0.41454744,9.69671
32.663,-0.69454277,0.41604918,9.691963
32.684,-0.703146,0.41813216,9.686583
32.704,-0.71109974,0.4198889,9.679991
32.724,-0.7171851,0.42212772,9.674259
32.744,-0.7186278,0.42341363,9.666553
32.765,-0.72203976,0.42537808,9.66292
32.785,-0.7264941,0.42749166,9.650964
32.805,-0.73232555,0.42900953,9.63921
32.825,-0.7345508,0.42987245,9.630539
32.845,-0.7358419,0.4293058,9.625356
32.866,-0.73755795,0.42857006,9.622161
32.886,-0.74200165,0.42812237,9.62462
32.906,-0.74491715,0.42933446,9.628268
32.926,-0.74795103,0.431631,9.627349
32.947,-0.74951226,0.4333436,9.623864
32.967,-0.7486697,0.43477365,9.621608
32.987,-0.74540675,0.43345326,9.621757
33.008,-0.7437787,0.43197948,9.621276
33.028,-0.7418266,0.4316611,9.626507
33.048,-0.7410662,0.4333114,9.635821
33.068,-0.7382864,0.43566912,9.64036
33.089,-0.73180294,0.44031158,9.648026
33.109,-0.72703063,0.44179624,9.648647
33.129,-0.7209217,0.44159687,9.647806
33.15,-0.7138407,0.440313,9.649078
33.17,-0.7075043,0.43837705,9.654065
33.19,-0.70300376,0.43798363,9.658576
33.211,-0.69864,0.43868098,9.662567
33.231,-0.6939379,0.44041649,9.66554
33.251,-0.6899441,0.44191688,9.6650505
33.271,-0.6904205,0.44326803,9.664705
33.292,-0.6916319,0.4422313,9.667713
33.312,-0.6927407,0.44173786,9.671935
33.332,-0.6978191,0.44106755,9.674356
33.352,-0.7069965,0.44174704,9.680665
33.373,-0.71582323,0.44215885,9.687681
33.393,-0.7195778,0.44221413,9.691388
33.413,-0.72606176,0.4414911,9.694072
33.434,-0.7365344,0.44013608,9.694684
33.454,-0.7443456,0.43840384,9.694783
33.474,-0.7433911,0.43650472,9.698725
33.494,-0.744141,0.43522337,9.697258
33.515,-0.748157,0.4345772,9.692352
33.535,-0.7495555,0.43354484,9.686267
33.555,-0.74178797,0.43116695,9.670223
33.576,-0.73927927,0.42892227,9.66274
33.596,-0.7369746,0.42736864,9.656587
33.616,-0.7371729,0.42591658,9.646989
33.636,-0.7362602,0.42540812,9.640318
33.657,-0.7347841,0.4239067,9.632338
33.677,-0.7351135,0.42165968,9.626798
33.697,-0.73311555,0.4195487,9.625642
33.717,-0.73071754,0.4186697,9.626665
33.738,-0.73096806,0.41843003,9.626472
33.758,-0.73385733,0.4178878,9.623174
33.778,-0.733838,0.4171397,9.627925
33.799,-0.7331227,0.41627097,9.633667
33.819,-0.73543185,0.41565835,9.641742
33.839
33.86,-0.7355755,0.41371635,9.648443
33.88,-0.7365912,0.4137577,9.648125
33.9,-0.73615795,0.4136488,9.648065
33.92,-0.7353813,0.413123,9.653893
33.941,-0.7346342,0.4130771,9.657186
33.961,-0.7316013,0.4115461,9.661586
33.981,-0.7295351,0.41057876,9.662925
34.001,-0.7260727,0.41153228,9.663996
34.022,-0.7211108,0.41413006,9.663753
34.043,-0.71372706,0.41688693,9.665237
34.063,-0.70823145,0.41807583,9.666759
34.083,-0.7040984,0.41808364,9.665436
34.104,-0.7009043,0.41843665,9.665435
34.124,-0.6960711,0.41965237,9.666883
34.144,-0.6921385,0.42070737,9.668971
34.164,-0.6906839,0.42213765,9.66707
34.185,-0.6904997,0.42270118,9.665702
34.205,-0.6915951,0.42312738,9.665014
34.225,-0.69324,0.42271438,9.664831
34.246,-0.6972013,0.42291355,9.666432
34.266,-0.69910955,0.42380518,9.665103
34.286,-0.700267,0.42510456,9.662099
34.306,-0.70296013,0.4254468,9.655446
34.327,-0.7063219,0.42539456,9.649441
34.347,-0.71122545,0.42313054,9.643252
34.367,-0.7135021,0.42024344,9.639896
34.387,-0.7158228,0.41842392,9.638031
34.408,-0.7158016,0.4175251,9.63622
34.428,-0.71759754,0.41759264,9.630519
34.449,-0.7175792,0.41697794,9.6279125
34.469,-0.7192088,0.41567886,9.628064
34.489,-0.71759313,0.41357908,9.628177
34.509,-0.71649086,0.40943936,9.638079
34.53,-0.7171972,0.40674272,9.64377
34.55,-0.7219486,0.40476802,9.644577
34.57,-0.7268838,0.40413982,9.654825
34.59,-0.7284912,0.40483573,9.663903
34.611,-0.7294495,0.40615326,9.677112
34.631,-0.7303601,0.40723938,9.691073
34.651,-0.7314622,0.4088559,9.699057
34.672,-0.7361308,0.41043046,9.689479
34.692,-0.74013036,0.4117102,9.6879015
34.712,-0.74300206,0.41548803,9.696769
34.732,-0.7393655,0.41847068,9.702483
34.753,-0.74041885,0.4203985,9.701776
34.773,-0.744666,0.4209815,9.693645
34.793,-0.75019246,0.42132044,9.674875
34.814,-0.7525339,0.42138356,9.657311
34.834,-0.74916434,0.42116258,9.653961
34.854,-0.7477699,0.4199208,9.656414
34.874,-0.7510438,0.417106,9.644211
34.895,-0.7553212,0.41399032,9.631999
34.915,-0.7620257,0.40711972,9.615597
34.935,-0.7636696,0.40253747,9.609924
34.955,-0.7668399,0.39922112,9.617599
34.976,-0.7706278,0.3973175,9.626697
34.996,-0.7730649,0.39569643,9.627063
35.016,-0.7740758,0.39371178,9.621337
35.036,-0.77412087,0.39144132,9.6191
35.057,-0.77142555,0.39083385,9.619251
35.077,-0.76810646,0.39041495,9.624861
35.097,-0.76926714,0.39160448,9.638234
35.117,-0.7676183,0.3924168,9.647976
35.138,-0.7665102,0.39298737,9.651544
35.158,-0.7687711,0.39284235,9.653903
35.178,-0.77141184,0.3950044,9.6605625
35.198,-0.768959,0.39700562,9.666904
35.219,-0.7666187,0.39953306,9.674965
35.239,-0.7686772,0.4026877,9.685137
35.259,-0.77077943,0.4034859,9.689626
35.28,-0.76847,0.40214288,9.689637
35.3,-0.7664858,0.398723,9.6911955
35.32,-0.76624775,0.39391524,9.692293
35.341,-0.766836,0.38975662,9.699177
35.361,-0.7649823,0.38460332,9.709392
35.381,-0.76011825,0.37817627,9.71929
35.401,-0.75322694,0.3717084,9.723514
35.422,-0.7431443,0.36399233,9.722908
35.442,-0.7458373,0.3560452,9.719175
35.462,-0.7425339,0.34910443,9.720599
35.482,-0.7332309,0.34045258,9.732328
35.503,-0.7210161,0.33341548,9.745144
35.523,-0.7086669,0.32591307,9.746836
35.543,-0.70417047,0.31953675,9.746465
35.564,-0.6988142,0.31414527,9.730603
35.584,-0.69148254,0.3092314,9.716075
35.604,-0.6857783,0.30490452,9.720791
35.624,-0.6801414,0.30083188,9.724802
35.644,-0.672919,0.29533622,9.72307
35.665,-0.67091376,0.28901944,9.716151
35.685,-0.6839845,0.28413773,9.695536
35.705,-0.6948779,0.27906114,9.68108
35.725,-0.70065224,0.27482545,9.689488
35.745,-0.7027372,0.27089944,9.69219
35.766,-0.70925313,0.26657727,9.683385
35.786,-0.7168764,0.2617572,9.666267
35.806,-0.7248147,0.25668076,9.649468
35.826,-0.72585297,0.25034437,9.634699
35.846,-0.7285153,0.24319252,9.629327
35.867,-0.7313669,0.23616895,9.62383
35.887,-0.73746854,0.22956672,9.617182
35.907,-0.7415388,0.22350267,9.605633
35.927,-0.74437815,0.2165933,9.597255
35.947,-0.74688894,0.20965235,9.593332
35.967,-0.7464442,0.20294227,9.587494
35.988,-0.74490404,0.19697668,9.587219
36.008,-0.7423053,0.19203447,9.5883
36.028,-0.7399875,0.18610753,9.586932
36.048,-0.73542446,0.18005377,9.582832
36.069,-0.73246163,0.17247,9.586072
36.089,-0.72969496,0.1658465,9.592075
36.109,-0.72946626,0.16133496,9.598594
36.129,-0.73238534,0.15611735,9.614707
36.149,-0.7351202,0.15108521,9.631738
36.17,-0.735154,0.14569859,9.646668
36.19,-0.73743856,0.13879126,9.658467
36.21,-0.74142146,0.1318571,9.6669445
36.23,-0.74911267,0.12553905,9.678407
36.25,-0.7544933,0.11930495,9.702833
36.271,-0.753007,0.11437193,9.7297735
36.291,-0.74877876,0.111374885,9.751461
36.311,-0.74082035,0.10793903,9.761276
36.331,-0.7350232,0.10364804,9.754492
36.353,-0.72879875,0.097836226,9.741916
36.373,-0.7209671,0.09187447,9.74535
36.393,-0.7125627,0.087905176,9.758349
36.414,-0.7048313,0.08483768,9.763273
36.434,-0.69768786,0.083471976,9.772357
36.454,-0.6894251,0.083455205,9.758356
36.474,-0.6837678,0.08269096,9.741721
36.495,-0.6768845,0.080930576,9.735045
36.515,-0.66166836,0.07575332,9.731653
36.535,-0.65158355,0.0704874,9.723978
36.555,-0.6420521,0.06662383,9.716903
36.576,-0.63195133,0.06337444,9.69482
36.596,-0.6258254,0.060927115,9.669475
36.616,-0.6219863,0.060841136,9.658291
36.636,-0.613061,0.061500542,9.646961
36.657,-0.6090658,0.062202476,9.644595
36.677,-0.6128649,0.06067153,9.639572
36.697,-0.62246144,0.05610145,9.628812
36.717,-0.63099015,0.049424544,9.619043
36.737,-0.6380952,0.043707687,9.617431
36.758,-0.6476897,0.0400122,9.622818
36.778,-0.6598423,0.04089092,9.63118
36.798,-0.668659,0.045051347,9.637116
36.818,-0.6696245,0.047663335,9.641391
36.838,-0.6712022,0.048288774,9.644117
36.859,-0.67234683,0.046476822,9.646869
36.879,-0.6704776,0.043000758,9.6467495
36.899,-0.6689323,0.04096519,9.656083
36.919,-0.66512305,0.041386332,9.665125
36.94,-0.6624278,0.043168183,9.670813
36.96,-0.6587909,0.044556387,9.672384
36.98,-0.657548,0.044711936,9.6730385
37.0,-0.6579457,0.0415622,9.671882
37.02,-0.66002035,0.036124017,9.678933
37.041,-0.66376334,0.03014666,9.691338
37.061,-0.6710691,0.024352536,9.69953
37.081,-0.6818415,0.02180049,9.704048
37.101,-0.6921048,0.021560067,9.700387
37.122,-0.70183563,0.022290032,9.698163
37.142,-0.7139638,0.023122953,9.698333
37.162,-0.7274625,0.02336895,9.692359
37.182,-0.736149,0.02329584,9.686047
37.202,-0.7382805,0.023120679,9.67038
37.222,-0.7361641,0.02408671,9.653664
37.243,-0.73227215,0.025651364,9.630547
37.263,-0.7294898,0.027554646,9.600378
37.283,-0.7262611,0.02800346,9.581314
37.303,-0.7138002,0.026364768,9.559798
37.324,-0.7025388,0.022715436,9.543217
37.344,-0.69145066,0.016528154,9.526363
37.364,-0.6811052,0.010120821,9.507743
37.384,-0.67382246,0.0047221775,9.488846
37.404,-0.6685569,-0.0034840526,9.472297
