,TimeStamp,TimeElapsed,Category,Acc-X,Acc-Y,Acc-Z,TimeInterval,Acc-Y-Adjusted,V-btw2,V(t),S-btw2,S(t)
1194,1591401280.89,47.66000008583069,Acceleration,0.1373748779,0.1439208984,-0.9878997803,0.040000200271606445,-0.8148941334383633,-0.03253770884523939,6.805699105783586,0.27288008465473074,517.8423849861562
1195,1591401280.93,47.700000047683716,Acceleration,0.1388397217,0.1426239014,-0.9833068848000001,0.039999961853027344,-0.816539030902363,-0.03262863216969637,6.77307047361389,0.2715751325934736,518.1139601187497
1196,1591401280.97,47.74000000953674,Acceleration,0.1344299316,0.1416931152,-0.9860839844,0.039999961853027344,-0.81908114515303,-0.0327123723241288,6.740358101289761,0.27026831374987786,518.3842284324995
1197,1591401281.01,47.77999997138977,Acceleration,0.1378936768,0.1449584961,-0.9934997559000001,0.039999961853027344,-0.8229591155663629,-0.0328407738949554,6.707517327394806,0.2689572520758232,518.6531856845753
1198,1591401281.05,47.8199999332428,Acceleration,0.1340332031,0.1433410645,-0.9856719971,0.039999961853027344,-0.8270364675023629,-0.032999880190206325,6.674517447204599,0.2676404402499308,518.9208261248252
1199,1591401281.09,47.859999895095825,Acceleration,0.1392364502,0.1422424316,-0.9927215576,0.039999961853027344,-0.8293492929823632,-0.033127683616643366,6.641389763587956,0.266317890235077,519.1871440150603
1200,1591401281.13,47.90000009536743,Acceleration,0.138458252,0.1423339844,-0.9929504395000001,0.040000200271606445,-0.8296184580183632,-0.03317952114208279,6.608210242445873,0.26499332688001553,519.4521373419403
1201,1591401281.17,47.94000005722046,Acceleration,0.1429748535,0.1409759521,-0.9883880615,0.039999961853027344,-0.8282028492596964,-0.033156394525129154,6.575053847920744,0.26366503035652494,519.7158023722968
1202,1591401281.21,47.980000019073486,Acceleration,0.1412811279,0.141494751,-0.9898529053,0.039999961853027344,-0.826677580722363,-0.03309757703530193,6.541956270885442,0.2623399521890105,519.9781423244858
1203,1591401281.25,48.019999980926514,Acceleration,0.1443939209,0.1413879395,-0.9886169434000001,0.039999961853027344,-0.8237566416570297,-0.033008652968053276,6.508947617917388,0.2610178288498197,520.2391601533357
1204,1591401281.29,48.05999994277954,Acceleration,0.1397705078,0.1425933838,-0.9861907959,0.039999961853027344,-0.8220020843490297,-0.032915143129764624,6.4760324747876234,0.25969935418525997,520.4988595075209
1205,1591401281.33,48.09999990463257,Acceleration,0.1429901123,0.1431732178,-0.9821929932,0.039999961853027344,-0.8211547129756964,-0.03286310460576581,6.443169370181858,0.2583837904851699,520.7572432980061
