,TimeStamp,TimeElapsed,Category,Acc-X,Acc-Y,Acc-Z,TimeStamp,TimeElapsed,Category,Acc-X,Acc-Y,Acc-Z,Average Y,TimeInterval,Acc-Y-Adjusted,V-btw2,V(t),S-btw2,S(t)
489,1591401246.41,20.39000010490417,Acceleration,0.120010376,0.01055908203,-0.9920959473000001,1591402910.5248,20.38964009284973,Acceleration,0.04034423828125,-0.04887390136718799,-1.00872802734375,0.18793418884890714,0.046450138092041016,0.4977546407269462,0.023170602073601596,12.002845326798614,0.5579974693011535,112.8822373186074
490,1591401246.44,20.42000007629395,Acceleration,0.1202697754,0.01139831543,-0.9950866698999999,1591402910.55789,20.42272996902466,Acceleration,0.03755187988281299,-0.04612731933593799,-1.04518127441406,0.1703457641586259,0.03308987617493031,0.4999001790580462,0.016582168557933225,12.022808512829618,0.3982166011411871,113.36542237594804
491,1591401246.48,20.46000003814697,Acceleration,0.1253204346,0.01089477539,-0.9956054688,1591402910.59765,20.46249008178711,Acceleration,0.03996276855468799,-0.05267333984375,-1.03486633300781,0.20492385864564375,0.03976011276244762,0.5023500844528387,0.019980538778542067,12.04597911490322,0.4792791423884957,113.9234198452492
492,1591401246.53,20.50999999046326,Acceleration,0.1265716553,0.01217651367,-0.9983825684000001,1591402910.64905,20.51389002799988,Acceleration,0.04298400878906299,-0.04766845703125,-1.00100708007812,0.17408798218693125,0.05139994621277211,0.5027043477575831,0.025905914167756935,12.062561283461154,0.6205285004674301,114.32163644639039
493,1591401246.56,20.53999996185303,Acceleration,0.136138916,0.01110839844,-0.9976806641,1591402910.67762,20.5424599647522,Acceleration,0.054412841796875,-0.050506591796875,-0.98199462890625,0.1932481384154719,0.028569936752319336,0.5053089314983282,0.01448247508082503,12.082541822239696,0.34556752083328324,114.80091558877888
494,1591401246.6,20.57999992370605,Acceleration,0.1371612549,0.009963989258,-0.990737915,1591402910.71746,20.58229994773865,Acceleration,0.03535461425781299,-0.05757141113281299,-1.00076293945312,0.23351440429595777,0.039839982986450195,0.5085172597444177,0.020160124494941947,12.108447736407452,0.48268884259120515,115.42144408924631
495,1591401246.65,20.63000011444092,Acceleration,0.1458129883,0.01145935059,-0.9878845215000001,1591402910.76998,20.63482022285461,Acceleration,0.07440185546875,-0.0423583984375,-0.9872894287109371,0.1515598296919875,0.05252027511595969,0.5035376149676782,0.02648904235146928,12.122930211488278,0.637229037561367,115.76701161007959
496,1591401246.68,20.66000008583069,Acceleration,0.1454162598,0.0103302002,-0.9898681641,1591402910.79765,20.66249012947083,Acceleration,0.0513916015625,-0.057891845703125,-1.00257873535156,0.23328987119282812,0.027669906616218043,0.5051792012707759,0.013980263228858337,12.143090335983219,0.3363646502930645,116.2497004526708
497,1591401246.72,20.70000004768372,Acceleration,0.149230957,0.01011657715,-0.9814605713,1591402910.83724,20.7020800113678,Acceleration,0.08001708984375,-0.056243896484375,-0.98455810546875,0.22625450133510938,0.039589881896972656,0.5053239003670263,0.019987441212389736,12.169579378334689,0.4820689488091638,116.88692949023216
498,1591401246.77,20.75,Acceleration,0.1502227783,0.01588439941,-0.9893798828,1591402910.8881,20.7529399394989,Acceleration,0.056884765625,-0.057037353515625,-0.9918975830078121,0.20185523988809065,0.05085992813109996,0.5044008199241006,0.02557055226110279,12.183559641563546,0.6201632476626854,117.22329414052523
499,1591401246.8,20.77999997138977,Acceleration,0.14793396,0.01528930664,-0.9891357422,1591402910.91703,20.78187012672424,Acceleration,0.093673706054688,-0.04890441894531299,-0.99920654296875,0.16488212585756026,0.028930187225338244,0.5011276265648689,0.01443124253663519,12.203547082775936,0.3534207823501227,117.70536308933438
500,1591401246.84,20.8199999332428,Acceleration,0.1490020752,0.02342224121,-0.9963073729999999,1591402910.95713,20.82197022438049,Acceleration,0.106033325195312,-0.05206298828125,-1.05239868164062,0.14048286438448127,0.04010009765625,0.4965321828397324,0.019749720986385333,12.229117635037039,0.4906781585322643,118.32552633699707
501,1591401246.89,20.87000012397766,Acceleration,0.1433868408,0.02542114258,-0.9963226318,1591402911.01056,20.87540006637573,Acceleration,0.096359252929688,-0.05012512207031299,-1.0272216796875,0.12117301939998527,0.05342984199523926,0.4884889089135015,0.02590620408062427,12.243548877573673,0.6546984942256266,118.6789471193472
502,1591401246.92,20.90000009536743,Acceleration,0.1415557861,0.03370666504,-1.00553894,1591402911.03686,20.90170001983643,Acceleration,0.084686279296875,-0.05328369140625,-1.04695129394531,0.09602531432645625,0.026299953460700465,0.4812389852072629,0.012540099058800283,12.263298598560059,0.3228648483976347,119.16962527787946
503,1591401246.96,20.94000005722046,Acceleration,0.1442108154,0.03605651855,-0.9990386963,1591402911.0771,20.94194006919861,Acceleration,0.116302490234375,-0.047698974609375,-1.04238891601562,0.05710624697123438,0.040240049362179064,0.472382402567337,0.018810217481386286,12.289204802640683,0.4947705149827555,119.82432377210509
504,1591401247.01,20.99000000953674,Acceleration,0.1520233154,0.04162597656000001,-1.002212524,1591402911.12694,20.99178004264832,Acceleration,0.101486206054687,-0.049774169921875,-1.05392456054687,0.039966888439996844,0.049839973449710584,0.4625179158734096,0.02289682696567123,12.301744901699482,0.6135873896557426,120.14718862050272
505,1591401247.04,21.01999998092651,Acceleration,0.1342926025,0.0406036377,-1.023208618,1591402911.15659,21.02143001556396,Acceleration,0.106109619140625,-0.056304931640625,-1.05587768554687,0.07701484677876563,0.02964997291564231,0.45629585471475226,0.013397195276124388,12.320555119180868,0.3656435707390841,120.64195913548548
506,1591401247.08,21.05999994277954,Acceleration,0.1536865234,0.04307556152,-1.004165649,1591402911.19648,21.06132006645203,Acceleration,0.097808837890625,-0.05763244628906299,-1.0260009765625,0.07140151979225398,0.03989005088806863,0.4473943654578596,0.017680388647722256,12.343451946146539,0.49264813366687615,121.25554652514123
507,1591401247.13,21.1100001335144,Acceleration,0.1591491699,0.04536437988,-1.008041382,1591402911.25011,21.11494994163513,Acceleration,0.10943603515625,-0.05537414550781299,-1.02041625976562,0.049097900404422724,0.05362987518309836,0.4390616933390258,0.023365931001929612,12.356849141422662,0.6631703756290566,121.62119009588031
508,1591401247.16,21.14000010490417,Acceleration,0.1675262451,0.0365447998,-0.9978637695,1591402911.27639,21.14123010635376,Acceleration,0.098739624023438,-0.05531311035156299,-1.01445007324218,0.09205856325541649,0.026280164718631482,0.43231572166168875,0.011197024814783447,12.374529530070385,0.3255117046235866,122.11383822954718
509,1591401247.2,21.1800000667572,Acceleration,0.1638183594,0.04293823241999999,-0.9919738770000001,1591402911.31619,21.18103003501892,Acceleration,0.105117797851562,-0.05230712890625,-1.01524353027343,0.0459544372650563,0.03979992866516113,0.4198117238596286,0.016560529585706155,12.397895461072315,0.49365817534324835,122.77700860517623
510,1591401247.25,21.23000001907349,Acceleration,0.1701507568,0.04553222656000001,-0.9974975586,1591402911.36982,21.23465991020203,Acceleration,0.10107421875,-0.05369567871093799,-0.972015380859375,0.040041732800350824,0.05362987518310902,0.41237718406685286,0.02178954114821224,12.409092485887099,0.665942150721105,123.10252030979981
511,1591401247.28,21.25999999046326,Acceleration,0.1633453369,0.04254150391,-0.9734649658,1591402911.39622,21.26105999946594,Acceleration,0.101760864257812,-0.05290222167968799,-0.9917144775390621,0.050819320660319606,0.02640008926390891,0.40021248069801896,0.010429308267148813,12.425653015472806,0.32832597168650723,123.59617848514306
512,1591401247.32,21.29999995231628,Acceleration,0.1572265625,0.04075622559,-0.9851989745999999,1591402911.43595,21.30079007148743,Acceleration,0.0970458984375,-0.0552978515625,-0.985198974609375,0.0713266753951125,0.03973007202149148,0.38988395896868583,0.015266406049331216,12.447442556621018,0.49474496784222516,124.26212063586416
513,1591401247.38,21.3600001335144,Acceleration,0.1473083496,0.04434204102,-0.9918060303,1591402911.48714,21.35197997093201,Acceleration,0.0889892578125,-0.051055908203125,-0.9644927978515621,0.03293151853322813,0.05118989944458008,0.37862237754502837,0.01921855681621875,12.457871864888167,0.6381079509523613,124.59044660755067
514,1591401247.4,21.38000011444092,Acceleration,0.1335449219,0.04281616211,-0.9795837401999999,1591402911.51578,21.38062000274658,Acceleration,0.08428955078125,-0.05694580078125,-0.989410400390625,0.06930587768248125,0.02864003181456809,0.3722506276666897,0.010517437959126581,12.473138270937499,0.35750628694648007,125.0851915753929
515,1591401247.44,21.42000007629395,Acceleration,0.110748291,0.04743957519999999,-0.9923553467,1591402911.55567,21.42051005363464,Acceleration,0.08349609375,-0.04536437988281299,-1.01861572265625,-0.010178833030802236,0.03989005088806152,0.3622065145056708,0.01432075447309129,12.492356827753717,0.4985305201386194,125.72329952634526
516,1591401247.5,21.48000001907349,Acceleration,0.1107177734,0.04711914063,-0.9887237549,1591402911.61008,21.47492003440857,Acceleration,0.069732666015625,-0.05224609375,-0.9894866943359371,0.0251477050536,0.054409980773929334,0.3558048268825785,0.018974231825015803,12.502874265712844,0.6806707444040662,126.08080581329173
517,1591401247.52,21.5,Acceleration,0.06422424316,0.06715393066,-0.9900665283,1591402911.63591,21.50075006484985,Acceleration,0.063323974609375,-0.04344177246093799,-1.01785278320312,-0.11630813596639912,0.025830030441280627,0.3416492635297214,0.008777897778087896,12.517195020185936,0.323564580903669,126.57933633343035
518,1591401247.56,21.53999996185303,Acceleration,0.1065826416,0.05206298828,-0.9959716797,1591402911.67543,21.54027009010315,Acceleration,0.0704345703125,-0.05259704589843799,-1.01683044433593,0.0026195526184383546,0.03952002525329945,0.33801681723953503,0.013277289440598746,12.536169252010952,0.4956031767900394,127.26000707783442
519,1591401247.62,21.59999990463257,Acceleration,0.1035766602,0.05401611328,-0.9877471924,1591402911.72906,21.59389996528625,Acceleration,0.063568115234375,-0.04960632324218799,-0.995391845703125,-0.0216300201354679,0.053629875183101916,0.33391035666783736,0.017720924693246723,12.54494714978904,0.673139979509531,127.58357165873808
520,1591401247.64,21.62000012397766,Acceleration,0.1160430908,0.05470275879,-0.9921112061,1591402911.75538,21.62022018432617,Acceleration,0.03523254394531299,-0.04911804199218799,-1.01380920410156,-0.027393035893267904,0.026320219039916992,0.3269498311563685,0.008516547780949417,12.558224439229638,0.3307684273027209,128.0791748355281
521,1591401247.68,21.66000008583069,Acceleration,0.123626709,0.05490112305,-0.9828948975,1591402911.79515,21.65999007225037,Acceleration,0.07757568359375,-0.04881286621093799,-1.02685546875,-0.029862899795599147,0.03976988792420144,0.3201988698505116,0.012596558036374331,12.575945363922886,0.5003132887394686,128.75231481503764
522,1591401247.73,21.71000003814697,Acceleration,0.1295318604,0.0525970459,-0.9781646729000001,1591402911.84862,21.71345996856689,Acceleration,0.06884765625,-0.04142761230468799,-1.0025634765625,-0.0547860717850054,0.053469896316521215,0.31327327170454977,0.016513775681624706,12.584461911703835,0.6732266419440894,129.08308324234036
523,1591401247.76,21.74000000953674,Acceleration,0.1365203857,0.05613708496,-0.9909362793000001,1591402911.8753,21.74013996124268,Acceleration,0.095626831054688,-0.04780578613281299,-0.9835205078125,-0.04086502074735227,0.026679992675788355,0.30441169943769847,0.008063460540984705,12.59705846974021,0.3363097214162642,129.58339653107984
524,1591401247.8,21.77999997138977,Acceleration,0.147857666,0.05567932129,-0.9795684814,1591402911.9153,21.7801399230957,Acceleration,0.096572875976563,-0.05169677734375,-0.9809112548828121,-0.01953437805635625,0.03999996185302024,0.300045778416271,0.011936755055605736,12.613572245421835,0.5047036777042097,130.25662317302394
525,1591401247.85,21.82999992370605,Acceleration,0.1515808105,0.05885314941000001,-1.004684448,1591402911.96918,21.83402013778687,Acceleration,0.098876953125,-0.05706787109375,-0.95635986328125,-0.008756790141206283,0.053880214691169215,0.2967925435535005,0.01583948464873939,12.62163570596282,0.6803780190535599,130.5929328944402
526,1591401247.88,21.8600001335144,Acceleration,0.149230957,0.06072998047,-0.9935913086,1591402911.99488,21.85971999168396,Acceleration,0.102874755859375,-0.053863525390625,-0.97650146484375,-0.03367996216433438,0.025699853897091174,0.29115925803185694,0.007376894373969517,12.633572461018426,0.32488450266712704,131.0976365721444
527,1591401247.92,21.90000009536743,Acceleration,0.1509857178,0.06336975097999999,-0.9979705811,1591402912.03466,21.89949989318848,Acceleration,0.10430908203125,-0.05271911621093799,-0.966827392578125,-0.052241363542249085,0.039779901504520154,0.2829213887693661,0.011122889018717299,12.649411945667165,0.5033390873545434,131.77801459119797
528,1591401247.97,21.95000004768372,Acceleration,0.1544494629,0.06851196289,-1.00869751,1591402912.08826,21.95309996604919,Acceleration,0.0958251953125,-0.05497741699218799,-0.966461181640625,-0.0663869476287679,0.05360007286071067,0.27630015769189975,0.014610863812665218,12.656788840041134,0.6787028978397468,132.1028990938651
529,1591401248,21.98000001907349,Acceleration,0.1478729248,0.06774902344,-1.004074097,1591402912.11467,21.97951006889343,Acceleration,0.095840454101563,-0.05918884277343799,-0.9586334228515621,-0.04198768616948665,0.02641010284423828,0.2688805867684352,0.007050100562012577,12.66791172905985,0.3347537887941709,132.60623818121962
530,1591401248.04,22.01999998092651,Acceleration,0.1494293213,0.06796264647999999,-1.00843811,1591402912.15453,22.01937007904053,Acceleration,0.097274780273438,-0.05406188964843799,-0.9945068359375,-0.06818321225881159,0.03986001014710183,0.2650136281532346,0.01038822693238686,12.682522592872516,0.5056659877827167,133.28494107905937
531,1591401248.1,22.07999992370605,Acceleration,0.1411743164,0.07093811035,-1.007904053,1591402912.21058,22.07542014122009,Acceleration,0.107513427734375,-0.04917907714843799,-1.01286315917968,-0.10672805785366161,0.056050062179558324,0.2562219106260838,0.014387263214844992,12.68957269343453,0.7115424688817786,133.61969486785353
532,1591401248.12,22.09999990463257,Acceleration,0.1521606445,0.06753540039,-0.990737915,1591402912.23593,22.10076999664307,Acceleration,0.106735229492187,-0.046661376953125,-1.00537109375,-0.10238708495787188,0.025349855422980738,0.25714998069331896,0.00641069557713451,12.699960920366916,0.322124530730021,134.12536085563625
533,1591401248.16,22.14000010490417,Acceleration,0.1479949951,0.06591796875,-0.9938354492,1591402912.27445,22.13929009437561,Acceleration,0.110076904296875,-0.04039001464843799,-1.01022338867187,-0.12521461486816163,0.03852009773254039,0.24862770286087896,0.009439932038386258,12.71434818358176,0.48988140494719923,134.83690332451803
534,1591401248.21,22.19000005722046,Acceleration,0.1583404541,0.06665039062999999,-0.9810180664,1591402912.32273,22.18757009506226,Acceleration,0.106887817382812,-0.04045104980468799,-1.01899719238281,-0.12850776674815537,0.04828000068664906,0.24150251975336645,0.011472924605261569,12.720758879158895,0.6143861273831362,135.15902785524804
535,1591401248.24,22.22000002861023,Acceleration,0.1488342285,0.07568359375,-0.9858703612999999,1591402912.35408,22.2189199924469,Acceleration,0.105087280273437,-0.04643249511718799,-1.02474975585937,-0.14347663879394287,0.03134989738464,0.23376361289332148,0.00723945990606476,12.730198811197281,0.3992702639216392,135.64890926019524
536,1591401248.28,22.25999999046326,Acceleration,0.1522674561,0.07366943359,-0.9853057861,1591402912.39395,22.25879001617432,Acceleration,0.115371704101562,-0.05021667480468799,-1.02064514160156,-0.11503578184195537,0.039870023727420545,0.22808542075689772,0.008983063015194559,12.741671735802543,0.5081550731525654,136.26329538757838
537,1591401248.33,22.30999994277954,Acceleration,0.1416320801,0.07611083984,-0.9743957520000001,1591402912.44118,22.3060200214386,Acceleration,0.11334228515625,-0.04795837402343799,-1.02377319335937,-0.13808784483023662,0.047230005264278674,0.22253196922054896,0.010303158795110234,12.748911195708608,0.6023432779438873,136.66256565150002
538,1591401248.36,22.33999991416931,Acceleration,0.1442565918,0.08212280272999999,-0.9986572266,1591402912.47409,22.33893013000488,Acceleration,0.1004638671875,-0.04698181152343799,-1.01399230957031,-0.1723665618681866,0.03291010856628063,0.21376519981249334,0.006865490070502116,12.757894258723802,0.42003322416898997,137.1707207246526
539,1591401248.4,22.38000011444092,Acceleration,0.1348266602,0.08134460449,-0.9911193848000001,1591402912.51371,22.37855005264282,Acceleration,0.102630615234375,-0.04585266113281299,-1.00070190429687,-0.17408798216700225,0.03961992263793945,0.20346162620511693,0.007843775364681504,12.768197417518913,0.5060109990007701,137.77306400259647
540,1591401248.46,22.44000005722046,Acceleration,0.1375427246,0.08106994629,-1.008239746,1591402912.56847,22.43331003189087,Acceleration,0.104537963867187,-0.04573059082031299,-0.99652099609375,-0.17333953857881473,0.05475997924805043,0.19248944297594306,0.010182784365384518,12.775062907589415,0.6997769422002333,138.19309722676547
541,1591401248.48,22.46000003814697,Acceleration,0.09278869629,0.08969116211000001,-1.004547119,1591402912.59368,22.45852017402649,Acceleration,0.105850219726562,-0.0428466796875,-0.995849609375,-0.22977218628236262,0.025210142135620117,0.17941662803474118,0.0043912287905956485,12.782906682954097,0.32238724910423494,138.69910822576625
542,1591401248.52,22.5,Acceleration,0.1226043701,0.08735656738,-0.9769134520999999,1591402912.6348,22.49963998794556,Acceleration,0.102813720703125,-0.044708251953125,-1.00267028808593,-0.2091899871688219,0.041119813919070936,0.1689533864596363,0.006750161124859155,12.793089467319481,0.5261397416015761,139.39888516796648
543,1591401248.57,22.54999995231628,Acceleration,0.09977722168,0.09251403809,-0.9995880127,1591402912.68581,22.55064988136292,Acceleration,0.090911865234375,-0.049652099609375,-0.9660491943359371,-0.21023780824746563,0.0510098934173584,0.15936332908505646,0.007746180805978878,12.797480696110076,0.6529702888190411,139.7212724170707
544,1591401248.6,22.57999992370605,Acceleration,0.1262359619,0.09442138672,-0.9887084961,1591402912.71332,22.57816004753113,Acceleration,0.12469482421875,-0.039947509765625,-1.00274658203125,-0.26719436646120936,0.02751016616821289,0.14434955039894162,0.003742739148141217,12.804230857234936,0.3523530678992628,140.2474121586723
545,1591401248.64,22.62000012397766,Acceleration,0.1058807373,0.0955657959,-0.9892425537,1591402912.75324,22.61808013916016,Acceleration,0.108062744140625,-0.030899047851563,-0.994537353515625,-0.3171903991775835,0.03992009162902832,0.1277490712710235,0.004846290129809151,12.811977038040915,0.5115300025524688,140.90038244749132
546,1591401248.69,22.67000007629395,Acceleration,0.1254577637,0.09341430663999999,-0.9693908690999999,1591402912.80386,22.6686999797821,Acceleration,0.096939086914063,-0.032821655273438,-0.9710235595703121,-0.29720695495298655,0.05061984062194114,0.1150504781310685,0.005478315671675252,12.815719777189056,0.6488523517937583,141.25273551539058
547,1591401248.72,22.70000004768372,Acceleration,0.1081390381,0.0912322998,-0.9672241211,1591402912.83558,22.70042014122009,Acceleration,0.079574584960938,-0.028610229492188,-0.9644775390625,-0.3071612548598179,0.03172016143798828,0.1013988668042721,0.003054080817298915,12.820566067318865,0.4067573119105058,141.76426551794304
548,1591401248.76,22.74000000953674,Acceleration,0.1170654297,0.08396911621,-0.9690246581999999,1591402912.87307,22.73791003227234,Acceleration,0.087387084960938,-0.027145385742188,-1.02554321289062,-0.2787203979446179,0.037489891052249646,0.09116514793250835,0.0032384740118773436,12.82604438299054,0.4809042551281865,142.4131178697368
549,1591401248.81,22.78999996185303,Acceleration,0.1284942627,0.08514404297,-0.9695129395000001,1591402912.92348,22.78832006454468,Acceleration,0.067703247070313,-0.029693603515625,-1.00128173828125,-0.2719844055237094,0.05041003227234242,0.08160003868080476,0.00386797012582994,12.829098463807838,0.6467968933753376,142.8198751816473
550,1591401248.84,22.8199999332428,Acceleration,0.1413726807,0.0757598877,-0.9663085938,1591402912.95302,22.81785988807678,Acceleration,0.058929443359375,-0.0167236328125,-1.00341796875,-0.2895728302231875,0.029539823532097387,0.07186029258552179,0.0019209598745095243,12.832336937819715,0.3791220982250816,143.30077943677549
551,1591401248.88,22.8600001335144,Acceleration,0.1508636475,0.07591247559,-0.9876403809000001,1591402912.99274,22.85758018493652,Acceleration,0.052032470703125,-0.01068115234375,-1.0142822265625,-0.31995964052285625,0.03972029685974121,0.05819870200679508,0.0021077328820606886,12.836204907945545,0.5098960200442997,143.9475763301508
552,1591401248.93,22.91000008583069,Acceleration,0.1527252197,0.07235717772999999,-0.9906005859,1591402913.04273,22.90757012367249,Acceleration,0.04609680175781299,-0.012802124023438,-1.00892639160156,-0.2921175384306865,0.04998993873596902,0.04793005576676507,0.002239253168306579,12.838125867820054,0.6418298083358066,144.3266984283759
553,1591401248.96,22.94000005722046,Acceleration,0.16015625,0.07279968262,-1.001861572,1591402913.0725,22.93734002113342,Acceleration,0.040313720703125,-0.018478393554688,-0.99639892578125,-0.2664459228653554,0.029769897460930395,0.04165809836695383,0.0011866827023699021,12.840233600702115,0.3822857688358998,144.8365944484202
554,1591401249,22.98000001907349,Acceleration,0.1643066406,0.07104492187999999,-1.006439209,1591402913.11239,22.97723007202148,Acceleration,0.04728698730468799,-0.024566650390625,-0.9969482421875,-0.22797592165538427,0.03989005088806152,0.038065569067728344,0.001491866133673648,12.842472853870422,0.5123105640861325,145.478424256756
555,1591401249.05,23.02999997138977,Acceleration,0.1627655029,0.06813049316,-1.014312744,1591402913.16797,23.03280997276306,Acceleration,0.05949401855468799,-0.028717041015625,-0.99658203125,-0.19332298276815937,0.0555799007415807,0.036733339455105374,0.002108886141786041,12.843659536572792,0.7138907810871868,145.8607100255919
556,1591401249.08,23.05999994277954,Acceleration,0.161819458,0.06912231445,-1.026672363,1591402913.19228,23.05712008476257,Acceleration,0.080902099609375,-0.029678344726563,-0.99212646484375,-0.1934726714934585,0.024310111999508166,0.03915330710769899,0.0009785069110691002,12.845151402706465,0.3122927028795841,146.37302058967805
557,1591401249.12,23.09999990463257,Acceleration,0.1551055908,0.06463623047,-1.026031494,1591402913.23216,23.09699988365173,Acceleration,0.093582153320313,-0.028701782226563,-0.976531982421875,-0.1762584686340585,0.039879798889160156,0.041348741676683176,0.0016319662676197698,12.84726028884825,0.5123656679253744,147.08691137076522
558,1591401249.17,23.15000009536743,Acceleration,0.1444702148,0.07821655272999999,-1.013717651,1591402913.28401,23.14884996414185,Acceleration,0.108154296875,-0.032745361328125,-0.9864349365234371,-0.22303619382619677,0.05185008049011941,0.04049551597143447,0.002391135289379638,12.84823879575932,0.6662245245075623,147.3992040736448
559,1591401249.2,23.1800000667572,Acceleration,0.1402893066,0.05807495117000001,-1.011932373,1591402913.31217,23.17701005935669,Acceleration,0.116104125976562,-0.03797912597656299,-0.9986572265625,-0.09857002257380859,0.028160095214840197,0.051737138897261226,0.0017028122607504036,12.84987076202694,0.36188725145578005,147.91156974157016
560,1591401249.24,23.22000002861023,Acceleration,0.1425170898,0.04760742188,-1.004867554,1591402913.35249,23.21732997894287,Acceleration,0.129379272460937,-0.036346435546875,-0.99896240234375,-0.05523513796397813,0.04031991958618164,0.06920082297816824,0.003121617709654279,12.85226189731632,0.5182364948270521,148.57779426607772
561,1591401249.29,23.26999998092651,Acceleration,0.1401367188,0.04072570801000001,-0.9944763184000001,1591402913.40162,23.26645994186401,Acceleration,0.121170043945312,-0.030410766601563,-1.00065612792968,-0.050594787608383526,0.049129962921139025,0.08564163413447509,0.004693315305213314,12.85396470957707,0.6315914920523156,148.9396815175335
562,1591401249.32,23.29999995231628,Acceleration,0.1364898682,0.03305053711,-0.9905090331999999,1591402913.43187,23.29671001434326,Acceleration,0.114212036132812,-0.030899047851563,-1.01908874511718,-0.010553054812633486,0.0302500724792516,0.10541551413762071,0.003435759038063431,12.857086327286725,0.38899877983649356,149.45791801236055
563,1591401249.36,23.33999991416931,Acceleration,0.128036499,0.03524780273,-0.9828643799,1591402913.47157,23.33641004562378,Acceleration,0.100448608398437,-0.028350830078125,-1.01658630371093,-0.03382965085744687,0.03970003128051758,0.12174156394343208,0.005133148520742405,12.861779642591937,0.5106812540046658,150.08950950441286
564,1591401249.41,23.39000010490417,Acceleration,0.1291351318,0.03256225586,-0.9861907959,1591402913.52084,23.38567996025085,Acceleration,0.086990356445313,-0.023330688476563,-0.9992523193359371,-0.04528083801575849,0.04926991462707164,0.13685513511062883,0.007151301241155578,12.865215401630001,0.63399451939189,150.47850828424936
565,1591401249.44,23.42000007629395,Acceleration,0.1209259033,0.0320892334,-0.9772338867,1591402913.55226,23.41709995269775,Acceleration,0.079452514648438,-0.023757934570313,-0.98760986328125,-0.04086502075961474,0.031419992446899414,0.15343565574153367,0.00512438312305747,12.870348550150744,0.4044986011501905,150.989189538254
566,1591401249.48,23.46000003814697,Acceleration,0.1291351318,0.02795410156,-0.9770355225,1591402913.59147,23.45631003379822,Acceleration,0.0841064453125,-0.02178955078125,-1.01730346679687,-0.030237121569768773,0.03921008110047097,0.1727504903384062,0.007122882317350725,12.8774998513919,0.5050282772833018,151.6231840576459
567,1591401249.53,23.50999999046326,Acceleration,0.1280975342,0.02537536621,-0.9837951659999999,1591402913.64173,23.5065701007843,Acceleration,0.08441162109375,-0.020309448242188,-1.00079345703125,-0.02484832763211784,0.05026006698608043,0.1905684377249774,0.010095213798152612,12.882624234514957,0.6476605552544269,152.02768265879607
568,1591401249.56,23.53999996185303,Acceleration,0.1425933838,0.02136230469,-0.996383667,1591402913.67128,23.53612017631531,Acceleration,0.0673828125,-0.029983520507813,-0.9722137451171871,0.04228706358637276,0.029550075531009412,0.21115063682175927,0.0064924570483962845,12.889747116832307,0.381042158043124,152.53271093607938
569,1591401249.6,23.57999992370605,Acceleration,0.1432037354,0.0202331543,-0.9949951172,1591402913.71156,23.5764000415802,Acceleration,0.104949951171875,-0.026107788085938,-1.0137939453125,0.028815078720025894,0.040279865264889025,0.22827003684678662,0.00951886929956317,12.89984233063046,0.5197346686636807,153.1803714913338
570,1591401249.66,23.64000010490417,Acceleration,0.1502532959,0.01516723633,-1.012130737,1591402913.76801,23.63284993171692,Acceleration,0.101898193359375,-0.024978637695313,-0.994964599609375,0.04812492369686026,0.05644989013671875,0.2443665639444546,0.014307093672582963,12.906334787678857,0.7288298503952759,153.56141364937693
571,1591401249.68,23.66000008583069,Acceleration,0.1504669189,0.01530456543,-1.008346558,1591402913.79108,23.65592002868652,Acceleration,0.090805053710938,-0.031402587890625,-0.9799346923828121,0.07896080016936563,0.02307009696960094,0.2625287953886429,0.006239361209697239,12.91585365697842,0.2981350293308569,154.08114831804062
572,1591401249.72,23.70000004768372,Acceleration,0.1508026123,0.01390075684,-1.024749756,1591402913.83106,23.69589996337891,Acceleration,0.089752197265625,-0.02642822265625,-0.9638214111328121,0.06144721982870624,0.03997993469238992,0.2783758412861605,0.01151096271599109,12.930160750651003,0.5170717069999735,154.8099781684359
573,1591401249.77,23.75,Acceleration,0.1457977295,0.01954650879,-1.026092529,1591402913.87119,23.73603010177612,Acceleration,0.119735717773437,-0.032440185546875,-1.06855773925781,0.06324348449247187,0.04013013839720969,0.2974611531740718,0.012111260970750042,12.936400111860701,0.5193704951140878,155.10811319776676
574,1591401249.8,23.77999997138977,Acceleration,0.1433563232,0.01683044434,-1.02935791,1591402913.91092,23.77575993537903,Acceleration,0.122817993164062,-0.023269653320313,-0.98406982421875,0.03158432004843527,0.039729833602908826,0.306138109348888,0.012314566515586376,12.947911074576693,0.5146589416897371,155.62518490476674
575,1591401249.84,23.8199999332428,Acceleration,0.1400909424,0.0149230957,-1.025665283,1591402913.95296,23.81780004501343,Acceleration,0.098220825195313,-0.027023315429688,-0.985443115234375,0.05935157777411963,0.04204010963440297,0.31377722373142786,0.013385470666199372,12.960022335547443,0.5450996127139334,156.14455539988083
576,1591401249.89,23.87000012397766,Acceleration,0.1450500488,0.01304626465,-1.015853882,1591402914.00348,23.86832022666931,Acceleration,0.10235595703125,-0.030990600585938,-1.00804138183593,0.08801696776577589,0.050520181655880236,0.3230180074230385,0.016513279558137302,12.972336902063029,0.6557029349983058,156.65921434157056
577,1591401249.92,23.90000009536743,Acceleration,0.1176452637,0.006179809570000001,-1.015655518,1591402914.03064,23.89548015594482,Acceleration,0.096038818359375,-0.027557373046875,-1.02565002441406,0.10485694885407187,0.027159929275509143,0.33071200766748554,0.00908754761487826,12.985722372729228,0.3529155509871755,157.2043139542845
