loggingTime,loggingSample,identifierForVendor,deviceID,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure
1595636621.647124,353,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294397.7849765417,0.0386199951171875,-0.093994140625,-1.005752563476562,294395.021173,0,10.57457,100.6932
1595636621.682213,354,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294397.8248915417,0.0385894775390625,-0.0921630859375,-1.0062255859375,294395.021173,0,10.57457,100.6932
1595636621.72214,355,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294397.8648075417,0.0385894775390625,-0.093048095703125,-1.00823974609375,294395.021173,0,10.57457,100.6932
1595636621.765262,356,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294397.9047225417,0.0372161865234375,-0.0924224853515625,-1.00946044921875,294395.021173,0,10.57457,100.6932
1595636621.802023,357,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294397.9446385417,0.0376739501953125,-0.0930328369140625,-1.010406494140625,294395.021173,0,10.57457,100.6932
1595636621.841814,358,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294397.9845545417,0.036865234375,-0.0945587158203125,-1.006011962890625,294395.021173,0,10.57457,100.6932
1595636621.885412,359,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294398.0244695417,0.03643798828125,-0.0948486328125,-1.003143310546875,294395.021173,0,10.57457,100.6932
1595636621.921722,360,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294398.0643855417,0.0362091064453125,-0.095367431640625,-1.003616333007812,294395.021173,0,10.57457,100.6932
1595636621.961551,361,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294398.1043005417,0.0379638671875,-0.0965423583984375,-1.003189086914062,294395.021173,0,10.57457,100.6932
1595636622.006431,362,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294398.1442165417,0.0373992919921875,-0.0975341796875,-1.003082275390625,294395.021173,0,10.57457,100.6932
1595636622.041739,363,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294398.1841315417,0.0394134521484375,-0.0993804931640625,-1.004669189453125,294395.021173,0,10.57457,100.6932
1595636622.08123,364,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294398.2240475417,0.0392608642578125,-0.0983428955078125,-1.002395629882812,294395.021173,0,10.57457,100.6932
1595636622.126936,365,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294398.2639626667,0.0394134521484375,-0.0980072021484375,-1.001815795898438,294395.021173,0,10.57457,100.6932
1595636622.161133,366,0,0,1595636620.999875,1.370497377725276,103.849351216797,21.83422,0.5199901,8.112322398929933,69.25650024414062,32.00483309472351,-9999,294398.3038786667,0.0404815673828125,-0.0994415283203125,-1.009140014648438,294395.021173,0,10.57457,100.6932
1595636622.20104,367,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.3437936667,0.03985595703125,-0.096710205078125,-1.00555419921875,294395.021173,0,10.57457,100.6932
1595636622.242486,368,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.3837096667,0.0417327880859375,-0.097442626953125,-1.006134033203125,294395.021173,0,10.57457,100.6932
1595636622.282526,369,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.4236246667,0.040740966796875,-0.0975189208984375,-1.0108642578125,294395.021173,0,10.57457,100.6932
1595636622.320737,370,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.4635406667,0.0403289794921875,-0.0977783203125,-1.013839721679688,294395.976311,0,11.00262,100.6881
1595636622.362814,371,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.5034556667,0.0391387939453125,-0.094879150390625,-1.00579833984375,294395.976311,0,11.00262,100.6881
1595636622.400608,372,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.5433716667,0.0398101806640625,-0.0948638916015625,-1.00750732421875,294395.976311,0,11.00262,100.6881
1595636622.440583,373,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.5832876667,0.037750244140625,-0.0957794189453125,-1.001968383789062,294395.976311,0,11.00262,100.6881
1595636622.48452,374,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.6232026667,0.038330078125,-0.0963592529296875,-1.003494262695312,294395.976311,0,11.00262,100.6881
1595636622.520364,375,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.6631186667,0.038665771484375,-0.0952301025390625,-1.000152587890625,294395.976311,0,11.00262,100.6881
1595636622.560352,376,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.7030336667,0.040069580078125,-0.0970001220703125,-1.005569458007812,294395.976311,0,11.00262,100.6881
1595636622.603112,377,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.7429496667,0.03814697265625,-0.0975799560546875,-1.00048828125,294395.976311,0,11.00262,100.6881
1595636622.640138,378,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.7828646667,0.0391998291015625,-0.0973358154296875,-1.002700805664062,294395.976311,0,11.00262,100.6881
1595636622.679998,379,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.8227806667,0.0379180908203125,-0.096588134765625,-1.006088256835938,294395.976311,0,11.00262,100.6881
1595636622.721898,380,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.8626956667,0.0387115478515625,-0.0965576171875,-1.00732421875,294395.976311,0,11.00262,100.6881
1595636622.760266,381,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.9026116667,0.0378265380859375,-0.09503173828125,-1.009857177734375,294395.976311,0,11.00262,100.6881
1595636622.800089,382,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.9425266667,0.0373077392578125,-0.0955657958984375,-1.009414672851562,294395.976311,0,11.00262,100.6881
1595636622.840523,383,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294398.9824426667,0.0365447998046875,-0.0935821533203125,-1.01171875,294395.976311,0,11.00262,100.6881
1595636622.87954,384,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294399.0223576667,0.0349578857421875,-0.0943450927734375,-1.008163452148438,294395.976311,0,11.00262,100.6881
1595636622.919319,385,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294399.0622736667,0.0347137451171875,-0.0949249267578125,-1.009963989257812,294395.976311,0,11.00262,100.6881
1595636622.963923,386,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294399.1021896667,0.03662109375,-0.0962371826171875,-1.00018310546875,294395.976311,0,11.00262,100.6881
1595636622.999412,387,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294399.1421046667,0.0346221923828125,-0.09686279296875,-1.001205444335938,294395.976311,0,11.00262,100.6881
1595636623.039206,388,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294399.1820206667,0.037139892578125,-0.096435546875,-0.997222900390625,294395.976311,0,11.00262,100.6881
1595636623.085486,389,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294399.2219356667,0.0376739501953125,-0.09716796875,-0.9995574951171875,294395.976311,0,11.00262,100.6881
1595636623.11899,390,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294399.261851625,0.0401611328125,-0.09918212890625,-0.998291015625,294395.976311,0,11.00262,100.6881
1595636623.15897,391,0,0,1595636621.999871,1.370503481624672,103.8493491469631,22.03597,0.5199901,353.4464435092858,60.38373947143555,32.00483309472351,-9999,294399.301766625,0.04071044921875,-0.100555419921875,-0.9969024658203125,294395.976311,0,11.00262,100.6881
1595636623.203929,392,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.341682625,0.04229736328125,-0.0991973876953125,-0.9994659423828125,294395.976311,0,11.00262,100.6881
1595636623.238847,393,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.381597625,0.0435791015625,-0.0984039306640625,-1.002944946289062,294395.976311,0,11.00262,100.6881
1595636623.27873,394,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.421513625,0.04559326171875,-0.1008758544921875,-1.010086059570312,294396.931425,0,12.04898,100.6756
1595636623.319703,395,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.461429625,0.04547119140625,-0.096923828125,-1.009414672851562,294396.931425,0,12.04898,100.6756
1595636623.358555,396,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.501344625,0.045623779296875,-0.094390869140625,-1.009445190429688,294396.931425,0,12.04898,100.6756
1595636623.401714,397,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.541260625,0.0462188720703125,-0.0978851318359375,-1.017471313476562,294396.931425,0,12.04898,100.6756
1595636623.441317,398,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.581175625,0.0481109619140625,-0.0972137451171875,-1.004013061523438,294396.931425,0,12.04898,100.6756
1595636623.478232,399,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.621091625,0.046478271484375,-0.0948028564453125,-1.008209228515625,294396.931425,0,12.04898,100.6756
1595636623.518448,400,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.661006625,0.046630859375,-0.0928802490234375,-1.0052490234375,294396.931425,0,12.04898,100.6756
1595636623.56263,401,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.700922625,0.04608154296875,-0.09576416015625,-1.004287719726562,294396.931425,0,12.04898,100.6756
1595636623.599684,402,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.740838625,0.0480804443359375,-0.097991943359375,-1.001678466796875,294396.931425,0,12.04898,100.6756
1595636623.638051,403,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.780753625,0.045806884765625,-0.097991943359375,-0.996490478515625,294396.931425,0,12.04898,100.6756
1595636623.680859,404,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.820669625,0.04541015625,-0.0966644287109375,-0.996490478515625,294396.931425,0,12.04898,100.6756
1595636623.717966,405,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.860584625,0.044189453125,-0.10009765625,-0.995513916015625,294396.931425,0,12.04898,100.6756
1595636623.757765,406,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.900500625,0.043212890625,-0.1013641357421875,-0.9999847412109375,294396.931425,0,12.04898,100.6756
1595636623.801219,407,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.940416625,0.04449462890625,-0.09808349609375,-1.003616333007812,294396.931425,0,12.04898,100.6756
1595636623.837562,408,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294399.980331625,0.0419769287109375,-0.0984649658203125,-1.003814697265625,294396.931425,0,12.04898,100.6756
1595636623.877361,409,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294400.020247625,0.0404205322265625,-0.0974884033203125,-1.010147094726562,294396.931425,0,12.04898,100.6756
1595636623.921888,410,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294400.060162625,0.0394134521484375,-0.0954742431640625,-1.008193969726562,294396.931425,0,12.04898,100.6756
1595636623.957443,411,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294400.100078625,0.037811279296875,-0.0966644287109375,-1.003921508789062,294396.931425,0,12.04898,100.6756
1595636623.997291,412,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294400.139994625,0.0373992919921875,-0.095977783203125,-1.008682250976562,294396.931425,0,12.04898,100.6756
1595636624.043369,413,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294400.179909625,0.037841796875,-0.0975494384765625,-1.00018310546875,294396.931425,0,12.04898,100.6756
1595636624.077053,414,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294400.219825625,0.03472900390625,-0.0964508056640625,-1.001327514648438,294396.931425,0,12.04898,100.6756
1595636624.117536,415,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294400.2597425,0.037994384765625,-0.0989227294921875,-0.99920654296875,294396.931425,0,12.04898,100.6756
1595636624.162842,416,0,0,1595636622.999867,1.370511288644591,103.8493510620036,22.21182,0.771454,352.8757948645095,52.54327392578125,32.00483309472351,-9999,294400.2996575,0.03558349609375,-0.09967041015625,-0.9962921142578125,294396.931425,0,12.04898,100.6756
1595636624.196845,417,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.3395735,0.039093017578125,-0.1019134521484375,-0.9956207275390625,294397.886476,0,13.21688,100.6616
1595636624.236679,418,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.3794885,0.03912353515625,-0.0999603271484375,-1.003631591796875,294397.886476,0,13.21688,100.6616
1595636624.284812,419,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.4194045,0.04058837890625,-0.1000518798828125,-0.99658203125,294397.886476,0,13.21688,100.6616
1595636624.318106,420,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.4593205,0.0425872802734375,-0.0998077392578125,-1.002365112304688,294397.886476,0,13.21688,100.6616
1595636624.356403,421,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.4992355,0.0433807373046875,-0.099884033203125,-1.002487182617188,294397.886476,0,13.21688,100.6616
1595636624.40228,422,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.5391515,0.04449462890625,-0.096588134765625,-1.011016845703125,294397.886476,0,13.21688,100.6616
1595636624.436271,423,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.5790675,0.04498291015625,-0.09600830078125,-1.01220703125,294397.886476,0,13.21688,100.6616
1595636624.476135,424,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.6189825,0.042449951171875,-0.0973663330078125,-1.006576538085938,294397.886476,0,13.21688,100.6616
1595636624.52451,425,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.6588985,0.0426177978515625,-0.0950775146484375,-1.006744384765625,294397.886476,0,13.21688,100.6616
1595636624.555944,426,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.6988145,0.0417327880859375,-0.0958251953125,-1.006515502929688,294397.886476,0,13.21688,100.6616
1595636624.595943,427,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.7387295,0.0419158935546875,-0.094451904296875,-1.00909423828125,294397.886476,0,13.21688,100.6616
1595636624.641421,428,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.7786455,0.0390472412109375,-0.095794677734375,-1.004684448242188,294397.886476,0,13.21688,100.6616
1595636624.675853,429,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.8185615,0.038604736328125,-0.097412109375,-1.001617431640625,294397.886476,0,13.21688,100.6616
1595636624.718876,430,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.8584765,0.0395050048828125,-0.0973663330078125,-1.006759643554688,294397.886476,0,13.21688,100.6616
1595636624.764181,431,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.8983925,0.040802001953125,-0.0977783203125,-0.998016357421875,294397.886476,0,13.21688,100.6616
1595636624.795552,432,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.9383085,0.040130615234375,-0.09747314453125,-1.00531005859375,294397.886476,0,13.21688,100.6616
1595636624.83545,433,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294400.9782235,0.0433502197265625,-0.0987091064453125,-1.00457763671875,294397.886476,0,13.21688,100.6616
1595636624.884437,434,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294401.0181395,0.0409393310546875,-0.09759521484375,-1.008514404296875,294397.886476,0,13.21688,100.6616
1595636624.918668,435,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294401.0580555,0.0456085205078125,-0.0985260009765625,-1.006072998046875,294397.886476,0,13.21688,100.6616
1595636624.955107,436,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294401.0979705,0.044464111328125,-0.097412109375,-1.013671875,294397.886476,0,13.21688,100.6616
1595636625.003772,437,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294401.1378865,0.046844482421875,-0.096893310546875,-1.012344360351562,294397.886476,0,13.21688,100.6616
1595636625.035267,438,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294401.1778025,0.04498291015625,-0.095367431640625,-1.015838623046875,294397.886476,0,13.21688,100.6616
1595636625.074822,439,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294401.2177185,0.0461273193359375,-0.0947723388671875,-1.017227172851562,294397.886476,0,13.21688,100.6616
1595636625.121627,440,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294401.25763325,0.0440826416015625,-0.0950775146484375,-1.014450073242188,294397.886476,0,13.21688,100.6616
1595636625.154737,441,0,0,1595636623.999863,1.370527978579598,103.8493494805998,22.36957,0.9239781,352.6521744710834,47.00544738769531,32.00483309472351,-9999,294401.29754925,0.045501708984375,-0.095794677734375,-1.011856079101562,294398.841556,0,14.40064,100.6475
1595636625.194611,442,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.33746525,0.0443878173828125,-0.094635009765625,-1.010177612304688,294398.841556,0,14.40064,100.6475
1595636625.243172,443,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.37738025,0.045440673828125,-0.09600830078125,-1.011947631835938,294398.841556,0,14.40064,100.6475
1595636625.274531,444,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.41729625,0.04632568359375,-0.0941162109375,-1.01116943359375,294398.841556,0,14.40064,100.6475
1595636625.314538,445,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.45721225,0.0471649169921875,-0.0981597900390625,-1.00885009765625,294398.841556,0,14.40064,100.6475
1595636625.364356,446,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.49712825,0.045684814453125,-0.0951690673828125,-1.006591796875,294398.841556,0,14.40064,100.6475
1595636625.394283,447,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.53704325,0.0491180419921875,-0.0975341796875,-1.005813598632812,294398.841556,0,14.40064,100.6475
1595636625.434361,448,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.57695925,0.049285888671875,-0.097259521484375,-1.008773803710938,294398.841556,0,14.40064,100.6475
1595636625.483823,449,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.61687525,0.049652099609375,-0.0988616943359375,-1.009857177734375,294398.841556,0,14.40064,100.6475
1595636625.514065,450,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.65679025,0.0481109619140625,-0.0951080322265625,-1.009231567382812,294398.841556,0,14.40064,100.6475
1595636625.553832,451,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.69670625,0.0467987060546875,-0.0950469970703125,-1.001617431640625,294398.841556,0,14.40064,100.6475
1595636625.601498,452,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.73662225,0.0460205078125,-0.0944976806640625,-1.011154174804688,294398.841556,0,14.40064,100.6475
1595636625.635686,453,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.77653825,0.04736328125,-0.094024658203125,-1.013168334960938,294398.841556,0,14.40064,100.6475
1595636625.673568,454,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.81645325,0.04669189453125,-0.092926025390625,-1.0069580078125,294398.841556,0,14.40064,100.6475
1595636625.723684,455,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.85636925,0.0451202392578125,-0.093292236328125,-1.004501342773438,294398.841556,0,14.40064,100.6475
1595636625.753586,456,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.89628525,0.0460357666015625,-0.09625244140625,-1.000320434570312,294398.841556,0,14.40064,100.6475
1595636625.793676,457,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.93620125,0.0480499267578125,-0.0983734130859375,-0.99908447265625,294398.841556,0,14.40064,100.6475
1595636625.841824,458,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294401.97611625,0.046722412109375,-0.0988922119140625,-1.00054931640625,294398.841556,0,14.40064,100.6475
1595636625.873247,459,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294402.01603225,0.04833984375,-0.1017303466796875,-0.9940948486328125,294398.841556,0,14.40064,100.6475
1595636625.913421,460,0,0,1595636624.999861,1.370543016539411,103.8493453196292,22.49711,-1,-1,64.05863952636719,32.00483309472351,-9999,294402.05594825,0.04888916015625,-0.102020263671875,-0.9922637939453125,294398.841556,0,14.40064,100.6475
