loggingTime,loggingTimeElapsed,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationVerticalAccuracy,locationHorizontalAccuracy,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,,,
1591401256.22,30.20,758,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401256,-76.29907227,33.68536377,22.18264771,336.0284119,335.8859863,13.44817257,208611.0001,0.1744995117,0.03961181641,-1.037033081,208610.9627,0.005403553601,0.004220045172,-0.03203117102,208608.0915,0,1.352868,101.2695,,,
1591401256.26,30.24,759,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401256,-72.75061035,35.77067566,22.95773315,336.0476074,335.9051819,13.44820213,208611.04,0.170501709,0.04084777832,-1.038818359,208611.0026,0.004438424017,-9.45E-05,-0.03182584047,208608.0915,0,1.352868,101.2695,,,
1591401256.32,30.30,760,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401256,-72.94909668,32.69023132,22.40725708,336.0646667,335.9222412,13.44824123,208611.0799,0.1837615967,0.03120422363,-1.047821045,208611.0425,0.004809668753,0.002976615215,-0.03147030622,208608.0915,0,1.352868,101.2695,,,
1591401256.34,30.32,761,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401256,-74.85876465,30.91598511,21.87872314,336.0769043,335.9344788,13.4482851,208611.1198,0.1717071533,0.02925109863,-1.027328491,208611.0824,0.006686398294,-0.002150236163,-0.02842311934,208608.0915,0,1.352868,101.2695,,,
1591401256.38,30.36,762,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401256,-74.85876465,30.91598511,21.87872314,336.0769043,335.9344788,13.4482851,208611.1598,0.1735076904,0.02685546875,-1.029998779,208611.1223,0.002953978255,-0.002816559048,-0.0297017023,208608.0915,0,1.352868,101.2695,,,
1591401256.43,30.41,763,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401256,-77.15270996,31.50521851,19.09844971,336.0924072,335.9499817,13.44837379,208611.1997,0.1686859131,0.02839660645,-1.017883301,208611.1623,0.007289338391,-0.005977997556,-0.02890515141,208608.0915,0,1.352868,101.2695,,,
1591401256.46,30.44,764,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401256,-77.15270996,31.50521851,19.09844971,336.0924072,335.9499817,13.44837379,208611.2396,0.1655578613,0.02781677246,-0.9966888428,208611.2022,0.006536462344,-0.01011628378,-0.02678793855,208608.0915,0,1.352868,101.2695,,,
1591401256.50,30.48,765,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401256,-74.85900879,32.91253662,17.68319702,336.0971069,335.9546814,13.4484148,208611.2795,0.1573638916,0.03668212891,-0.9867858887,208611.2421,0.008641690947,-0.01126277447,-0.02661137097,208608.0915,0,1.352868,101.2695,,,
1591401256.55,30.53,766,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401257,-72.68933105,34.29493713,17.37350464,336.1017761,335.9593506,13.44844818,208611.3194,0.1540527344,0.03764343262,-0.9754638672,208611.282,0.006792126223,-0.0184312053,-0.03124047816,208608.0915,0,1.352868,101.2695,,,
1591401256.58,30.56,767,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401257,-72.68933105,34.29493713,17.37350464,336.1017761,335.9593506,13.44844818,208611.3594,0.1449737549,0.03678894043,-0.9740905762,208611.3219,0.005868807901,-0.02547579817,-0.02702655829,208608.0915,0,1.352868,101.2695,,,
1591401256.62,30.60,768,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401257,-69.8770752,35.27281189,17.42330933,336.1055298,335.9631042,13.44847202,208611.3993,0.1446685791,0.03921508789,-0.9731140137,208611.3619,0.003385410411,-0.02987054735,-0.02840660699,208608.0915,0,1.352868,101.2695,,,
1591401256.67,30.65,769,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401257,-67.63171387,35.13937378,17.5512085,336.1074219,335.9649963,13.44849491,208611.4392,0.1271972656,0.04069519043,-0.9507904053,208611.4018,0.002965696156,-0.02851792797,-0.02725479007,208608.0915,0,1.352868,101.2695,,,
1591401256.70,30.68,770,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401257,-66.22839355,33.29170227,16.71447754,336.1065063,335.9640808,13.44852448,208611.4791,0.1300811768,0.03923034668,-0.9716644287,208611.4417,0.0007129282458,-0.02959411032,-0.02643640153,208608.0915,0,1.352868,101.2695,,,
1591401256.74,30.72,771,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401257,-65.37768555,32.00888062,16.07617188,336.1034851,335.9610596,13.44855976,208611.519,0.1284484863,0.04089355469,-0.9835357666,208611.4816,0.001291899476,-0.02305232175,-0.02591388859,208609.0493,0,2.779721,101.2523,,,
1591401256.80,30.78,772,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401257,-65.58874512,32.05084229,14.6730957,336.0985413,335.9561157,13.44859409,208611.5589,0.123046875,0.03730773926,-0.9825286865,208611.5215,0.0002482066047,-0.02167866379,-0.02671736479,208609.0493,0,2.779721,101.2523,,,
1591401256.82,30.80,773,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401257,-65.58874512,32.05084229,14.6730957,336.0985413,335.9561157,13.44859409,208611.5989,0.1181945801,0.04063415527,-0.9960479736,208611.5614,0.001018392737,-0.0187984556,-0.02502572536,208609.0493,0,2.779721,101.2523,,,
1591401256.86,30.84,774,1591401254,1.301956973,103.8363464,17.39661,12.20711708,8000,1591401257,-65.57592773,31.60903931,13.38049316,336.0909424,335.9485168,13.44862175,208611.6388,0.1258392334,0.03674316406,-0.9958343506,208611.6014,0.0008237157017,-0.009397762828,-0.02437191829,208609.0493,0,2.779721,101.2523,,,
